epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
31,1.1078747088102734e-07,2.440188982521244,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
32,9.963746170504111e-08,2.4401468418157575,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
33,7.140688832711718e-08,2.47077304697278,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
34,5.4326205552918586e-08,2.497587579247016,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
35,6.108732323743076e-08,2.538294159143521,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
36,5.50378925877068e-08,2.56749234764588,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
37,6.666221309928484e-08,2.546434410397099,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
38,4.258320322251799e-08,2.563282278898105,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
39,5.622398810094443e-08,2.548966585199444,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
40,2.929818650507025e-08,2.571332918840485,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
